Timestamp,Location,Sensor,Usage_Duration_min,On/Off_Freq,EnergyConsum (kWh),Power_Consum_W,Value,Status_On/Off,Op_Voltage_Volts,Data_Trans_Freq, Sleep_Mode_Duration_sec,Sig_Strength_Range_meters,Alert
02:00,Guest Room,Light,40,4,0.8,0.11,502,1,3.3,9,211,53,0
02:00,Kitchen,Light,64,3,0.5,0.1,635,1,4.3,4,223,55,0
02:00,Lounge,Light,34,2,0.7,0.14,535,1,5,10,175,65,0
02:00,Porch,Light,83,1,0.6,0.13,871,1,3.5,4,129,86,0
02:00,Porch,Smoke,56,4,0.2,0.18,0,1,5,5,158,54,0
02:00,Lounge,Smoke,84,2,0.6,0.2,0,1,4.7,10,176,61,0
02:00,Living Room 2,Smoke,60,1,0.3,0.11,0,1,3.2,4,130,63,0
02:00,Living Room 1,Smoke,87,3,0.6,0.18,0,1,3.7,4,221,65,0
02:00,Kitchen,Smoke,69,4,0.8,0.16,0,1,4.3,5,170,68,0
02:00,Guest Room,Smoke,86,4,0.4,0.17,0,1,4.1,6,191,87,0
02:15,Porch,CO2 Level,73,2,0.1,0.1,550,1,5,4,162,62,0
02:15,Living Room 2,CO2 Level,70,4,0.3,0.17,618,1,5,5,162,53,0
02:15,Guest Room,CO2 Level,70,2,0.6,0.19,638,1,5,10,208,87,0
02:15,Kitchen,CO2 Level,64,1,0.4,0.13,713,1,5,7,223,90,0
02:15,Living Room 1,CO2 Level,43,4,0.7,0.2,454,1,5,9,182,57,0
02:15,Lounge,CO2 Level,42,4,0.2,0.12,810,1,5,5,153,78,0
02:15,Guest Room,Temperature,49,1,0.7,0.34,13,1,4.1,7,131,55,1
02:15,Lounge,Temperature,52,4,0.2,0.18,28,1,3.3,9,152,92,0
02:15,Porch,Temperature,62,3,0.4,0.15,11,1,4.5,7,178,82,0
02:15,Living Room 1,Temperature,43,4,0.1,0.13,25,1,4.9,10,209,86,0
02:15,Living Room 2,Temperature,42,1,0.4,0.13,10,1,4.3,6,209,55,0
02:15,Kitchen,Temperature,85,2,0.2,0.2,12,1,3.2,10,231,55,0
02:15,Guest Room,Humidity,34,3,0.8,0.1,25,1,4.7,7,145,71,0
02:15,Lounge,Humidity,40,3,0.2,0.13,25,1,4.4,8,155,75,0
02:15,Porch,Humidity,73,4,0.1,0.1,32,1,3.8,6,131,76,0
02:15,Living Room 2,Humidity,56,1,0.2,0.15,48,1,3.1,7,152,83,0
02:15,Kitchen,Humidity,83,1,0.6,0.1,43,1,4.4,8,134,95,0
02:15,Living Room 1,Humidity,57,4,0.7,0.18,41,1,3.3,10,211,96,0
02:15,Water Tank,Water Level,86,4,1,0.32,0.78,1,3.1,5,231,87,1
02:15,Kitchen,Occupancy,63,2,0.4,0.19,5,1,3.2,8,224,53,0
02:15,Porch,Occupancy,62,2,0.4,0.18,1,1,3.8,4,144,91,0
02:15,Guest Room,Occupancy,36,2,0.5,0.17,4,1,3.4,10,145,66,0
02:15,Living Room 2,Occupancy,42,2,0.7,0.16,10,1,3.1,4,209,51,0
02:15,Living Room 1,Occupancy,46,4,0.5,0.14,3,1,3.8,4,183,77,0
02:15,Lounge,Occupancy,66,2,0.6,0.1,10,1,4.6,7,173,68,0
02:15,Guest Room,Light,81,1,0.4,0.19,793,1,4.3,10,174,65,0
02:15,Kitchen,Light,70,1,0.7,0.15,835,1,4.1,6,232,69,0
02:15,Living Room 2,Light,87,2,0.4,0.19,562,1,4.1,8,225,81,0
02:15,Lounge,Light,40,2,0.2,0.1,841,1,3.7,8,239,92,0
02:15,Porch,Light,64,2,0.7,0.13,734,1,4.2,6,180,97,0
02:15,Living Room 1,Light,59,4,0.7,0.15,606,1,3.8,9,229,97,0
02:15,Guest Room,Smoke,80,2,0.7,0.15,0,1,3.3,4,136,52,0
02:15,Kitchen,Smoke,66,2,0.7,0.14,0,1,3.5,7,229,72,0
02:15,Living Room 2,Smoke,73,4,0.8,0.16,0,1,3.9,7,205,81,0
02:15,Lounge,Smoke,78,1,0.4,0.17,0,1,3.5,9,238,88,0
02:15,Living Room 1,Smoke,38,3,0.7,0.11,0,1,4.2,9,155,96,0
02:15,Porch,Smoke,37,4,0.4,0.15,0,1,3,6,140,99,0
02:30,Porch,CO2 Level,85,5,0.6,0.13,606,1,5,5,171,100,1
02:30,Lounge,CO2 Level,83,2,0.9,0.19,482,1,5,8,153,57,0
02:30,Kitchen,CO2 Level,83,3,0.4,0.2,409,1,5,5,196,79,0
02:30,Living Room 1,CO2 Level,79,4,0.6,0.2,971,1,5,12,138,75,1
02:30,Living Room 2,CO2 Level,76,4,0.4,0.12,683,1,5,6,139,94,0
02:30,Guest Room,CO2 Level,49,1,0.7,0.18,973,0,5,7,231,79,1
02:30,Porch,Temperature,78,2,0.8,0.19,17,1,3.1,4,97,84,1
02:30,Living Room 1,Temperature,60,2,0.4,0.15,27,1,4.5,5,136,71,0
02:30,Lounge,Temperature,84,5,0.4,0.15,26,1,3.8,4,183,53,1
02:30,Guest Room,Temperature,100,2,0.2,0.19,22,1,3.6,6,192,58,1
02:30,Kitchen,Temperature,42,1,0.8,0.17,21,1,3.4,8,207,88,0
02:30,Living Room 2,Temperature,44,4,0.1,0.15,12,1,4.9,5,222,51,0
02:30,Living Room 1,Humidity,60,3,0.7,0.12,42,1,3.5,4,240,59,0
02:30,Kitchen,Humidity,58,4,0.3,0.15,49,1,4,9,223,69,0
02:30,Guest Room,Humidity,88,2,0.6,0.16,36,1,4.5,8,152,71,0
02:30,Lounge,Humidity,31,3,0.9,0.17,42,1,3.4,9,158,72,0
02:30,Porch,Humidity,75,3,0.4,0.11,44,1,4.3,5,134,76,0
02:30,Living Room 2,Humidity,73,2,0.2,0.1,45,1,4.7,10,233,86,0
02:30,Water Tank,Water Level,71,2,0.7,0.11,0.66,1,3,7,146,63,0
02:30,Porch,Occupancy,78,2,0.9,0.19,3,1,3.8,7,230,53,0
02:30,Kitchen,Occupancy,44,2,0.9,0.18,4,1,3.1,9,196,96,0
02:30,Living Room 1,Occupancy,77,2,0.4,0.15,10,1,3.7,4,217,68,0
02:30,Lounge,Occupancy,54,2,0.8,0.14,4,1,3.8,6,220,91,0
02:30,Guest Room,Occupancy,82,5,0.7,0.13,6,1,4.6,7,133,87,1
02:30,Living Room 2,Occupancy,57,2,0.5,0.12,7,1,3.7,9,129,71,0
02:30,Porch,Light,100,3,0.4,0.16,579,1,3.5,5,131,82,1
02:30,Living Room 2,Light,59,4,1,0.11,855,1,4.2,6,180,82,1
02:30,Kitchen,Light,72,4,0.2,0.18,425,1,4.5,9,128,57,0
02:30,Lounge,Light,62,1,0.3,0.18,445,1,3.7,7,229,78,0
02:30,Living Room 1,Light,30,4,0.4,0.16,698,1,4.3,6,182,88,0
02:30,Guest Room,Light,67,1,0.9,0.19,741,1,4.8,4,161,91,0
02:30,Guest Room,Smoke,46,1,0.7,0.34,0,1,4.6,6,129,54,1
02:30,Kitchen,Smoke,33,1,0.8,0.32,0,1,4.6,8,129,86,1
02:30,Lounge,Smoke,40,4,0.9,0.13,0,1,3.3,7,145,59,0
02:30,Living Room 2,Smoke,59,2,0.1,0.2,0,1,5,5,165,66,0
02:30,Porch,Smoke,49,3,0.2,0.1,0,1,4.4,7,204,73,0
02:30,Living Room 1,Smoke,64,3,0.4,0.12,0,1,4.1,7,227,74,0
02:45,Porch,CO2 Level,75,2,0.6,0.15,403,1,5,8,236,71,0
02:45,Lounge,CO2 Level,71,4,0.6,0.13,680,1,5,5,144,68,0
02:45,Guest Room,CO2 Level,68,2,0.9,0.3,937,1,5,7,173,96,1
02:45,Kitchen,CO2 Level,55,4,1,0.17,941,1,5,5,143,98,1
02:45,Living Room 1,CO2 Level,37,3,0.2,0.15,671,1,5,9,131,91,0
02:45,Living Room 2,CO2 Level,34,3,0.7,0.17,421,1,5,8,223,94,0
02:45,Porch,Temperature,62,4,0.2,0.15,3,1,4.3,4,145,81,0
02:45,Lounge,Temperature,35,3,0.1,0.16,3,1,4.8,9,171,81,0
02:45,Guest Room,Temperature,100,2,0.5,0.14,8,1,4.7,10,174,95,1
02:45,Kitchen,Temperature,62,2,0.2,0.19,39,1,3.8,7,177,70,1
02:45,Living Room 2,Temperature,84,3,0.2,0.2,21,1,4.5,7,197,51,0
02:45,Living Room 1,Temperature,68,1,0.6,0.15,21,1,5,10,239,56,0
02:45,Guest Room,Humidity,64,3,0.7,0.16,43,1,4.8,9,183,51,0
02:45,Living Room 2,Humidity,76,2,0.4,0.19,36,1,3.5,10,167,54,0
02:45,Porch,Humidity,63,3,0.1,0.11,33,1,4.3,5,234,54,0
02:45,Kitchen,Humidity,100,3,0.2,0.1,39,1,4.8,6,181,76,1
02:45,Lounge,Humidity,35,4,0.3,0.14,44,1,4.1,6,144,92,0
02:45,Living Room 1,Humidity,70,2,1,0.2,42,1,3.3,5,155,92,1
02:45,Water Tank,Water Level,52,2,0.6,0.16,0.63,1,3.8,8,226,87,0
02:45,Guest Room,Occupancy,61,2,0.1,0.2,5,1,3.7,6,195,58,0
02:45,Living Room 2,Occupancy,100,1,0.9,0.19,6,1,4.4,4,172,100,1
02:45,Porch,Occupancy,65,3,0.1,0.16,7,1,3.5,8,155,84,0
02:45,Lounge,Occupancy,56,2,0.8,0.13,5,1,4.9,9,178,68,0
02:45,Living Room 1,Occupancy,87,1,0.7,0.12,8,1,3.4,9,227,63,0
02:45,Kitchen,Occupancy,67,4,0.7,0.1,10,1,4.2,5,186,42,1
02:45,Kitchen,Light,88,1,0.1,0.15,941,1,3.2,12,180,94,1
02:45,Porch,Light,46,2,0.1,0.16,771,1,4.7,10,188,74,0
02:45,Lounge,Light,78,2,0.2,0.2,436,1,3.4,9,163,83,0
02:45,Living Room 2,Light,63,4,0.2,0.12,890,1,4.1,10,221,86,0
02:45,Guest Room,Light,42,3,0.2,0.15,584,1,4.2,7,132,93,0
02:45,Living Room 1,Light,48,2,0.1,0.17,495,1,3.4,5,238,98,0
02:45,Kitchen,Smoke,35,3,0.6,0.18,0,1,3.7,6,220,62,0
02:45,Living Room 2,Smoke,80,2,0.9,0.15,0,1,5,6,205,68,0
02:45,Lounge,Smoke,38,1,0.6,0.16,0,1,4.8,4,227,73,0
02:45,Guest Room,Smoke,70,1,0.5,0.12,0,1,3.2,8,140,81,0
02:45,Living Room 1,Smoke,48,2,0.2,0.14,0,1,3.6,4,210,89,0
02:45,Porch,Smoke,61,3,0.2,0.1,0,1,4,5,212,91,0
03:00,Kitchen,CO2 Level,100,1,0.1,0.2,719,1,5,5,182,51,1
03:00,Living Room 1,CO2 Level,81,2,0.8,0.15,1002,1,5,9,172,104,1
03:00,Living Room 2,CO2 Level,49,4,0.6,0.14,950,1,5,6,142,70,0
03:00,Porch,CO2 Level,45,3,0.9,0.16,911,1,5,4,169,72,0
03:00,Guest Room,CO2 Level,44,1,0.2,0.1,1000,1,5,6,222,65,1
03:00,Lounge,CO2 Level,35,2,0.2,0.16,749,1,5,8,220,95,0
03:00,Guest Room,Temperature,78,4,0.6,0.19,22,1,4.8,9,130,61,0
03:00,Kitchen,Temperature,31,3,0.6,0.12,20,1,4.8,13,136,76,1
03:00,Lounge,Temperature,72,4,0.2,0.17,10,1,3.3,7,139,59,0
03:00,Living Room 2,Temperature,34,4,0.8,0.18,2,1,4.1,6,204,85,0
03:00,Porch,Temperature,63,2,0.4,0.2,35,1,3.5,9,204,74,1
03:00,Living Room 1,Temperature,37,4,0.7,0.17,22,1,4.2,8,223,59,0
03:00,Guest Room,Humidity,56,4,0.4,0.11,34,1,4.9,4,225,62,0
03:00,Porch,Humidity,64,4,0.5,0.19,49,1,3.3,9,235,71,0
03:00,Living Room 1,Humidity,44,3,0.6,0.18,43,1,4.1,8,131,75,0
03:00,Living Room 2,Humidity,87,2,0.3,0.35,36,1,3.3,7,210,82,1
03:00,Lounge,Humidity,32,1,0.6,0.11,29,1,4,8,144,88,0
03:00,Kitchen,Humidity,100,4,0.8,0.18,28,1,3.5,5,134,89,1
03:00,Water Tank,Water Level,77,2,1,0.35,0.57,1,4.6,4,194,95,1
03:00,Living Room 2,Occupancy,86,1,0.2,0.17,4,1,3.7,5,130,65,0
03:00,Porch,Occupancy,52,2,0.8,0.16,8,1,3.7,9,209,63,0
03:00,Kitchen,Occupancy,48,3,0.2,0.14,7,1,4,8,152,75,0
03:00,Guest Room,Occupancy,72,1,0.1,0.13,7,1,3.2,6,216,56,0
03:00,Living Room 1,Occupancy,50,2,0.9,0.12,3,1,3.5,6,210,82,0
03:00,Lounge,Occupancy,87,3,0.5,0.11,8,1,3.3,9,166,60,0
03:00,Living Room 2,Light,88,4,0.5,0.13,726,1,5,10,145,55,0
03:00,Guest Room,Light,52,4,0.2,0.11,563,1,3.7,5,225,55,0
03:00,Living Room 1,Light,67,2,0.7,0.18,611,1,4.9,7,217,57,0
03:00,Lounge,Light,88,2,0.3,0.11,793,1,5,5,145,67,0
03:00,Porch,Light,53,4,0.2,0.14,868,1,4.9,4,136,74,0
03:00,Kitchen,Light,81,1,0.5,0.2,490,1,4.6,4,237,75,0
03:00,Living Room 2,Smoke,41,1,0.4,0.2,0,1,4.6,8,238,35,1
03:00,Lounge,Smoke,40,2,0.4,0.14,0,1,3.3,9,201,55,0
03:00,Kitchen,Smoke,62,4,0.3,0.2,0,1,4.5,6,221,61,0
03:00,Guest Room,Smoke,78,2,0.7,0.11,0,1,4.3,6,173,79,0
03:00,Porch,Smoke,53,2,0.2,0.1,0,1,3.2,9,238,92,0
03:00,Living Room 1,Smoke,81,1,0.4,0.13,0,1,4.8,6,239,95,0
03:15,Living Room 1,CO2 Level,100,1,0.2,0.16,767,1,5,9,184,90,1
03:15,Porch,CO2 Level,100,2,0.7,0.13,490,1,5,4,214,55,1
03:15,Guest Room,CO2 Level,83,3,0.3,0.14,769,1,5,7,208,100,0
03:15,Living Room 2,CO2 Level,72,1,0.2,0.1,505,1,5,4,161,51,0
03:15,Kitchen,CO2 Level,61,4,0.5,0.19,898,1,5,6,96,85,1
03:15,Lounge,CO2 Level,37,4,1,0.16,705,1,5,9,145,86,1
03:15,Lounge,Temperature,40,4,0.3,0.18,24,1,3.7,7,131,51,0
03:15,Porch,Temperature,66,1,0.5,0.17,11,1,4.4,6,136,57,0
03:15,Living Room 2,Temperature,72,1,0.1,0.1,6,1,4.6,4,147,57,0
03:15,Kitchen,Temperature,54,4,0.6,0.13,11,1,4.2,6,158,66,0
03:15,Living Room 1,Temperature,85,5,0.1,0.19,22,1,3.9,10,192,52,1
03:15,Guest Room,Temperature,68,1,0.6,0.1,9,1,3.1,4,232,76,0
03:15,Guest Room,Humidity,65,3,0.4,0.16,26,1,3.9,6,210,56,0
03:15,Living Room 2,Humidity,55,4,0.4,0.13,32,1,3,10,131,61,0
03:15,Kitchen,Humidity,75,4,0.2,0.16,39,1,3.1,5,238,64,0
03:15,Living Room 1,Humidity,44,1,0.5,0.12,29,1,3,6,134,65,0
03:15,Porch,Humidity,74,2,0.3,0.15,50,1,3,8,172,71,0
03:15,Lounge,Humidity,37,2,0.6,0.14,38,1,4.3,9,235,88,0
03:15,Water Tank,Water Level,54,2,0.8,0.2,0.39,1,4.6,9,191,86,0
03:15,Porch,Occupancy,38,1,0.9,0.32,8,1,4.6,7,138,75,1
03:15,Lounge,Occupancy,81,3,0.4,0.2,8,1,3.3,8,214,87,0
03:15,Living Room 1,Occupancy,36,2,0.7,0.19,5,1,3.8,10,152,81,0
03:15,Guest Room,Occupancy,79,1,0.8,0.19,9,1,4.3,6,144,96,0
03:15,Living Room 2,Occupancy,66,1,0.3,0.16,3,1,3.9,10,192,73,0
03:15,Kitchen,Occupancy,82,3,0.9,0.11,6,1,4.8,5,140,90,0
03:15,Living Room 2,Light,48,4,1,0.1,699,1,4.7,5,144,57,1
03:15,Living Room 1,Light,39,3,0.5,0.12,665,1,4,4,192,51,0
03:15,Porch,Light,82,3,0.1,0.15,600,1,3.2,6,128,88,0
03:15,Kitchen,Light,39,1,0.9,0.15,499,1,3.4,9,198,91,0
03:15,Lounge,Light,49,4,0.8,0.18,735,1,3.2,8,135,99,0
03:15,Guest Room,Light,62,2,0.7,0.16,762,1,4.1,7,207,100,0
03:15,Kitchen,Smoke,60,4,0.6,0.14,0,1,5,12,193,67,1
03:15,Lounge,Smoke,100,4,0.5,0.2,0,1,4.4,10,196,74,1
03:15,Guest Room,Smoke,48,4,0.2,0.15,0,1,5,5,90,90,1
03:15,Porch,Smoke,79,4,0.5,0.14,0,1,4.2,9,202,51,0
03:15,Living Room 1,Smoke,53,1,0.7,0.15,0,1,4.3,7,127,58,0
03:15,Living Room 2,Smoke,72,4,0.7,0.11,0,1,3.8,7,208,91,0
03:30,Kitchen,CO2 Level,85,1,0.8,0.11,732,1,5,7,126,72,0
03:30,Guest Room,CO2 Level,83,5,0.1,0.15,807,1,5,10,137,68,1
03:30,Living Room 2,CO2 Level,57,2,0.2,0.2,471,1,5,5,126,85,0
03:30,Lounge,CO2 Level,57,1,0.1,0.17,931,1,5,7,156,61,0
03:30,Porch,CO2 Level,52,4,0.5,0.15,740,1,5,6,212,89,0
03:30,Living Room 1,CO2 Level,41,3,0.1,0.18,780,1,5,7,162,60,0
03:30,Lounge,Temperature,80,3,0.6,0.33,20,1,3.1,9,135,32,1
03:30,Porch,Temperature,53,2,0.5,0.16,9,1,3.9,5,135,100,0
03:30,Guest Room,Temperature,38,3,0.1,0.17,26,1,3.1,6,157,70,0
03:30,Kitchen,Temperature,69,1,0.2,0.12,25,1,4.7,6,162,93,0
03:30,Living Room 1,Temperature,83,5,0.9,0.18,17,1,4.3,8,173,52,1
03:30,Living Room 2,Temperature,68,4,0.6,0.1,19,1,4.4,5,216,65,0
03:30,Living Room 1,Humidity,43,1,0.5,0.14,36,1,3.3,7,230,54,0
03:30,Kitchen,Humidity,83,2,0.4,0.17,25,1,4.3,9,156,77,0
03:30,Living Room 2,Humidity,70,3,0.3,0.16,38,1,4.7,4,229,87,0
03:30,Guest Room,Humidity,100,1,0.4,0.16,37,1,4.6,9,190,91,1
03:30,Lounge,Humidity,55,2,0.1,0.19,47,1,3.4,8,161,93,0
03:30,Porch,Humidity,80,4,0.2,0.13,32,1,3.4,9,131,96,0
03:30,Water Tank,Water Level,62,4,0.2,0.19,0.96,1,3.4,10,90,94,1
03:30,Porch,Occupancy,100,2,0.9,0.34,7,1,3.5,8,226,50,1
03:30,Living Room 2,Occupancy,35,2,0.4,0.18,4,1,3.4,9,220,78,0
03:30,Living Room 1,Occupancy,79,3,0.1,0.17,3,1,3.9,5,200,70,0
03:30,Guest Room,Occupancy,40,4,0.4,0.16,1,1,3.2,5,168,69,0
03:30,Lounge,Occupancy,35,2,0.7,0.11,2,1,4.5,10,188,59,0
03:30,Kitchen,Occupancy,80,2,0.1,0.11,2,1,4.6,9,219,65,0
03:30,Guest Room,Light,84,5,0.5,0.19,404,1,3,7,132,70,1
03:30,Porch,Light,48,4,0.8,0.18,871,1,3.5,9,219,69,0
03:30,Living Room 1,Light,46,2,0.2,0.14,668,1,4.3,5,140,72,0
03:30,Kitchen,Light,32,1,0.1,0.1,478,1,3.9,9,215,76,0
03:30,Lounge,Light,86,2,0.2,0.12,519,1,3.5,10,209,78,0
03:30,Living Room 2,Light,37,1,0.4,0.19,806,1,4.6,8,219,94,0
03:30,Living Room 2,Smoke,71,4,1,0.17,0,1,3.7,5,185,83,1
03:30,Guest Room,Smoke,40,3,0.9,0.19,0,1,5,7,132,62,0
03:30,Kitchen,Smoke,87,4,0.7,0.12,0,1,4.8,8,192,67,0
03:30,Lounge,Smoke,52,4,0.2,0.16,0,1,4.4,9,180,68,0
03:30,Living Room 1,Smoke,59,2,0.3,0.14,0,1,4.1,7,133,72,0
03:30,Porch,Smoke,56,1,0.5,0.15,0,1,3.4,4,148,77,0
03:45,Porch,CO2 Level,83,2,0.6,0.14,917,1,5,4,181,89,0
03:45,Kitchen,CO2 Level,66,1,0.1,0.13,716,1,5,6,215,89,0
03:45,Living Room 2,CO2 Level,59,3,0.5,0.16,684,1,5,5,230,58,0
03:45,Guest Room,CO2 Level,52,2,0.9,0.34,414,1,5,6,177,55,1
03:45,Living Room 1,CO2 Level,51,1,0.3,0.1,657,1,5,9,85,61,1
03:45,Lounge,CO2 Level,32,1,0.7,0.13,972,0,5,4,237,73,1
03:45,Porch,Temperature,85,5,0.8,0.11,18,1,4,9,89,86,1
03:45,Living Room 1,Temperature,100,4,0.8,0.1,28,1,3.2,4,127,67,1
03:45,Lounge,Temperature,86,1,0.4,0.12,9,1,4,5,150,54,0
03:45,Guest Room,Temperature,38,3,0.8,0.18,0,1,4.9,7,152,80,0
03:45,Kitchen,Temperature,86,1,0.6,0.17,18,1,3.8,6,198,88,0
03:45,Living Room 2,Temperature,39,1,0.4,0.1,13,1,4.2,7,238,56,0
03:45,Lounge,Humidity,61,2,0.7,0.12,32,1,3.9,5,164,52,0
03:45,Porch,Humidity,68,2,0.4,0.11,37,1,3,5,140,58,0
03:45,Kitchen,Humidity,33,2,0.2,0.11,47,1,4.7,8,133,86,0
03:45,Living Room 2,Humidity,53,1,0.7,0.2,44,1,4.4,7,239,87,0
03:45,Guest Room,Humidity,84,1,0.8,0.1,47,1,4.2,6,226,87,0
03:45,Living Room 1,Humidity,80,1,0.1,0.17,50,1,3.4,9,191,99,0
03:45,Water Tank,Water Level,72,2,1,0.34,0.37,1,4.2,5,187,95,1
03:45,Living Room 2,Occupancy,54,1,0.1,0.2,6,1,4.4,7,142,71,0
03:45,Lounge,Occupancy,53,2,0.9,0.18,7,1,3.3,5,145,88,0
03:45,Porch,Occupancy,47,1,0.7,0.16,1,1,3.1,10,122,80,0
03:45,Guest Room,Occupancy,47,4,0.4,0.14,7,1,3.1,7,168,100,0
03:45,Kitchen,Occupancy,55,1,0.2,0.13,7,1,4.7,10,174,53,0
03:45,Living Room 1,Occupancy,85,3,0.6,0.12,1,1,4.4,6,136,83,0
03:45,Kitchen,Light,79,1,0.6,0.2,464,1,4,8,135,57,0
03:45,Porch,Light,81,2,0.6,0.19,526,1,3.2,5,177,58,0
03:45,Guest Room,Light,86,2,0.5,0.16,440,1,3.9,6,176,63,0
03:45,Living Room 1,Light,65,4,0.7,0.1,625,1,3.2,9,196,72,0
03:45,Lounge,Light,81,2,0.2,0.17,822,1,3.2,8,225,80,0
03:45,Living Room 2,Light,88,2,0.1,0.14,558,1,4.5,6,210,90,0
03:45,Porch,Smoke,73,2,0.1,0.1,0,1,3.5,10,145,51,0
03:45,Kitchen,Smoke,83,3,0.5,0.2,0,1,3.1,10,150,62,0
03:45,Living Room 1,Smoke,34,2,0.1,0.13,0,1,4.7,9,182,79,0
03:45,Living Room 2,Smoke,42,3,0.8,0.12,0,1,3.4,4,182,86,0
03:45,Guest Room,Smoke,78,4,0.5,0.17,0,1,4.6,8,224,91,0
03:45,Lounge,Smoke,77,1,0.6,0.13,0,1,3.5,4,156,96,0
04:00,Kitchen,CO2 Level,86,3,0.1,0.14,506,1,5,8,174,79,0
04:00,Lounge,CO2 Level,73,1,0.7,0.17,467,1,5,4,153,99,0
04:00,Living Room 2,CO2 Level,61,2,0.1,0.2,942,1,5,6,185,53,0
04:00,Living Room 1,CO2 Level,61,3,0.6,0.15,634,1,5,4,123,87,0
04:00,Guest Room,CO2 Level,37,2,0.8,0.12,566,1,5,10,198,99,0
04:00,Porch,CO2 Level,32,3,0.9,0.1,928,1,5,9,208,51,0
04:00,Lounge,Temperature,55,3,0.9,0.19,38,1,4.5,8,130,59,1
04:00,Living Room 2,Temperature,55,3,0.3,0.19,22,1,4.3,8,134,89,0
04:00,Porch,Temperature,35,4,0.5,0.2,11,1,4.6,7,142,90,0
04:00,Kitchen,Temperature,37,3,0.9,0.18,6,1,3.1,4,168,84,0
04:00,Guest Room,Temperature,45,3,0.1,0.14,3,1,3.2,9,195,51,0
04:00,Living Room 1,Temperature,36,3,0.7,0.18,29,1,4.9,4,207,56,0
04:00,Lounge,Humidity,100,1,0.7,0.13,30,1,3.6,8,170,75,1
04:00,Living Room 1,Humidity,52,2,1,0.12,37,1,4.6,10,134,86,1
04:00,Guest Room,Humidity,63,4,0.6,0.12,34,1,4,10,191,89,0
04:00,Porch,Humidity,58,2,1,0.11,43,1,4.5,9,208,95,1
04:00,Kitchen,Humidity,80,2,0.6,0.15,39,1,4.7,7,215,99,0
04:00,Living Room 2,Humidity,67,1,0.5,0.2,41,1,3.4,7,162,99,0
04:00,Water Tank,Water Level,58,3,0.1,0.1,0.39,1,4.3,8,209,85,0
04:00,Living Room 2,Occupancy,43,4,0.2,0.2,2,1,3.4,8,162,79,0
04:00,Living Room 1,Occupancy,58,4,0.6,0.2,5,1,4.2,8,187,81,0
04:00,Lounge,Occupancy,40,4,0.7,0.19,6,1,4,10,212,90,0
04:00,Guest Room,Occupancy,70,4,0.5,0.15,6,1,4.9,15,240,61,1
04:00,Kitchen,Occupancy,61,4,0.6,0.15,7,1,3.5,5,163,82,0
04:00,Porch,Occupancy,76,4,0.1,0.12,8,1,3.1,9,218,93,0
04:00,Living Room 2,Light,34,4,0.1,0.11,685,1,4.2,10,171,40,1
04:00,Kitchen,Light,36,3,0.5,0.1,548,1,4.4,9,121,64,0
04:00,Guest Room,Light,84,2,0.2,0.11,613,1,3.7,4,124,73,0
04:00,Lounge,Light,81,1,0.9,0.11,443,1,4,5,209,82,0
04:00,Porch,Light,43,2,0.7,0.1,777,1,4.1,8,165,91,0
04:00,Living Room 1,Light,75,2,0.7,0.19,528,1,3.6,10,143,92,0
04:00,Porch,Smoke,81,4,0.5,0.2,0,1,4.3,9,183,31,1
04:00,Living Room 2,Smoke,69,4,0.5,0.18,0,1,5,4,125,36,1
04:00,Living Room 1,Smoke,30,1,0.3,0.15,0,1,3.6,12,158,54,1
04:00,Kitchen,Smoke,100,4,0.4,0.19,0,1,3.1,9,152,57,1
04:00,Guest Room,Smoke,32,2,0.2,0.13,0,1,3.4,8,219,57,0
04:00,Lounge,Smoke,67,1,0.6,0.18,0,1,4.7,9,163,81,0
04:15,Porch,CO2 Level,85,3,0.3,0.17,1000,1,5,9,220,112,1
04:15,Living Room 1,CO2 Level,76,3,0.9,0.16,933,1,5,9,170,68,0
04:15,Living Room 2,CO2 Level,66,3,0.3,0.14,836,1,5,6,138,84,0
04:15,Lounge,CO2 Level,53,3,0.4,0.1,1000,1,5,8,161,54,1
04:15,Guest Room,CO2 Level,46,1,0.7,0.12,972,1,5,11,212,74,1
04:15,Kitchen,CO2 Level,40,2,0.6,0.12,1003,1,5,6,265,79,1
04:15,Porch,Temperature,45,3,0.5,0.12,18,1,4.4,7,123,56,0
04:15,Kitchen,Temperature,86,3,0.2,0.14,20,1,3.9,6,125,57,0
04:15,Guest Room,Temperature,56,1,0.2,0.2,19,1,3.3,9,135,57,0
04:15,Living Room 2,Temperature,80,3,0.9,0.18,4,1,4.7,5,173,63,0
04:15,Lounge,Temperature,55,1,1,0.12,23,1,5,10,214,71,1
04:15,Living Room 1,Temperature,34,2,0.4,0.12,2,1,3.2,7,230,97,0
04:15,Living Room 2,Humidity,60,3,0.1,0.14,43,1,3.3,8,204,61,0
04:15,Lounge,Humidity,72,3,0.1,0.14,43,1,3.5,9,138,66,0
04:15,Guest Room,Humidity,33,3,0.6,0.12,42,1,3.1,5,182,67,0
04:15,Porch,Humidity,59,1,0.3,0.11,26,1,4.2,9,230,76,0
04:15,Living Room 1,Humidity,46,1,0.9,0.11,49,1,3.7,8,192,99,0
04:15,Kitchen,Humidity,72,2,0.4,0.11,32,1,3.8,4,229,99,0
04:15,Water Tank,Water Level,67,1,0.3,0.15,0.29,1,3,4,164,74,0
04:15,Living Room 1,Occupancy,64,4,0.6,0.19,15,1,4.6,5,128,94,1
